wconfid,pctid,x,y,z
3,35,0.996,-0.043,-0.133
3,35,0.996,-0.02,-0.125
3,35,1.016,0.063,-0.102
3,35,0.988,-0.023,-0.148
3,35,0.996,-0.023,-0.113
3,35,0.996,0.055,-0.098
3,35,1,-0.07,-0.137
3,35,0.992,-0.016,-0.105
3,35,1.055,0.043,-0.109
3,35,0.98,-0.078,-0.148
3,35,0.977,-0.012,-0.105
3,35,1.039,-0.031,-0.125
3,35,0.977,-0.078,-0.09
3,35,0.965,0.094,-0.129
3,35,1.02,0.063,-0.117
3,35,0.949,-0.074,-0.141
3,35,1.004,0.004,-0.113
3,35,0.996,-0.063,-0.098
3,35,0.93,0.105,-0.121
3,35,1.016,0.07,-0.121
3,35,0.984,-0.02,-0.145
3,35,0.996,0.102,-0.125
3,35,1,-0.102,-0.105
3,35,0.969,-0.02,-0.137
3,35,1,0.039,-0.117
3,35,1.012,-0.098,-0.117
3,35,0.988,-0.016,-0.137
3,35,1,-0.031,-0.113
3,35,1.023,0.082,-0.098
3,35,0.977,0,-0.129
3,35,1.047,-0.027,-0.117
3,35,0.957,-0.07,-0.098
3,35,0.988,-0.043,-0.141
3,35,1.004,-0.023,-0.121
3,35,1.043,0.043,-0.109
3,35,0.973,-0.035,-0.152
3,35,0.98,-0.016,-0.113
3,35,1.023,-0.012,-0.125
3,35,0.977,-0.043,-0.094
3,35,0.973,0.09,-0.125
3,35,1.023,0.074,-0.117
3,35,0.965,-0.035,-0.141
3,35,0.996,0,-0.109
3,35,0.988,-0.094,-0.109
3,35,0.934,0.094,-0.125
3,35,1.012,0.07,-0.117
3,35,0.977,0.02,-0.145
3,35,0.992,0.004,-0.102
3,35,0.973,-0.125,-0.125
3,35,0.961,0.059,-0.102
3,35,1.008,0.066,-0.113
3,35,1.004,0.063,-0.148
3,35,1,-0.008,-0.117
3,35,1,-0.121,-0.137
3,35,0.977,0.063,-0.152
3,35,1.012,0.066,-0.102
3,35,0.957,0.094,-0.137
3,35,1.039,0.027,-0.113
3,35,0.953,-0.105,-0.141
3,35,0.988,0,-0.109
3,35,1.008,0.051,-0.105
3,35,0.957,0.121,-0.121
3,35,0.996,-0.066,-0.121
3,35,0.969,-0.074,-0.145
3,35,1,0.105,-0.129
3,35,0.945,0.055,-0.113
3,35,0.957,0.109,-0.113
3,35,1.035,0.07,-0.125
3,35,0.977,-0.027,-0.152
3,35,0.996,-0.012,-0.113
3,35,1.062,-0.004,-0.113
3,35,0.961,-0.027,-0.094
3,35,0.965,0.094,-0.121
3,35,1.008,0.078,-0.117
3,35,0.965,-0.023,-0.148
3,35,1.02,0,-0.117
3,35,0.992,-0.102,-0.117
3,35,0.953,0.086,-0.141
3,35,1.004,0.074,-0.129
3,35,0.965,0.027,-0.145
3,35,1.02,0.012,-0.121
3,35,0.965,-0.117,-0.125
3,35,0.965,0.063,-0.105
3,35,1.012,0.078,-0.125
3,35,1.004,0.059,-0.156
3,35,1.004,-0.02,-0.125
3,35,0.992,-0.125,-0.141
3,35,0.969,0.059,-0.133
3,35,0.953,0.07,-0.125
3,35,0.965,0.109,-0.133
3,35,1.008,0.051,-0.113
3,35,0.961,-0.094,-0.141
3,35,0.984,0.004,-0.117
3,35,0.945,0.035,-0.117
3,35,0.969,0.121,-0.121
3,35,1.023,-0.055,-0.113
3,35,0.973,-0.078,-0.137
3,35,1.008,0.109,-0.137
3,35,1.004,-0.039,-0.105
3,35,0.996,-0.078,-0.152
3,35,0.996,0.105,-0.133
3,35,1,-0.035,-0.105
3,35,0.98,-0.074,-0.148
3,35,1.008,0.078,-0.121
3,35,0.992,-0.051,-0.098
3,35,0.98,-0.066,-0.141
3,35,0.992,-0.055,-0.121
3,35,1.031,0.059,-0.121
3,35,0.988,-0.055,-0.148
3,35,0.996,-0.012,-0.121
3,35,1.043,0.055,-0.121
3,35,0.98,-0.027,-0.133
3,35,1,-0.016,-0.121
3,35,1.035,0.063,-0.117
3,35,1.023,-0.074,-0.121
3,35,1,-0.016,-0.117
3,35,1.023,0.063,-0.109
3,35,0.957,-0.078,-0.141
3,35,0.988,-0.012,-0.117
3,35,1.023,-0.016,-0.094
3,35,0.992,-0.086,-0.105
3,35,0.953,0.098,-0.121
3,35,1.02,0.063,-0.121
3,35,0.977,0.109,-0.156
3,35,1.02,0.012,-0.105
3,35,0.988,-0.039,-0.152
3,35,1.004,0.098,-0.121
3,35,0.996,-0.082,-0.105
3,35,0.977,-0.039,-0.152
3,35,1.012,0.09,-0.113
3,35,0.988,-0.09,-0.105
3,35,0.977,-0.023,-0.145
3,35,0.969,-0.051,-0.125
3,35,1.043,0.082,-0.113
3,35,0.988,-0.023,-0.156
3,35,1.004,-0.016,-0.117
3,35,1.047,0.07,-0.121
3,35,0.98,-0.004,-0.145
3,35,1.008,-0.027,-0.125
3,35,1.035,0.078,-0.109
3,35,0.996,-0.07,-0.117
3,35,1.008,-0.02,-0.121
3,35,1.035,0.063,-0.098
3,35,0.969,-0.027,-0.148
3,35,1,-0.02,-0.121
3,35,1.02,-0.016,-0.094
3,35,0.98,-0.035,-0.109
3,35,0.965,0.102,-0.109
3,35,1.02,0.078,-0.117
3,35,0.988,0.094,-0.152
3,35,1.027,0.012,-0.109
3,35,0.98,0.031,-0.16
3,35,1.02,-0.004,-0.125
3,35,0.996,-0.105,-0.121
3,35,0.965,0.027,-0.152
3,35,1.027,0.008,-0.113
3,35,0.945,0.07,-0.113
3,35,1.016,0.023,-0.121
3,35,1.008,-0.102,-0.125
3,35,0.98,0.07,-0.137
3,35,1.012,-0.012,-0.098
3,35,0.977,-0.125,-0.137
3,35,0.98,0.039,-0.145
3,35,0.992,0.078,-0.121
3,35,0.953,0.102,-0.125
3,35,1.047,0.047,-0.121
3,35,0.961,-0.109,-0.137
3,35,0.977,-0.004,-0.105
3,35,1.055,-0.043,-0.117
3,35,0.977,-0.102,-0.137
3,35,0.961,0.082,-0.129
3,35,1.012,0.043,-0.125
3,35,0.945,0.109,-0.141
3,35,1.043,0.008,-0.117
3,35,0.977,-0.07,-0.152
3,35,0.961,0.102,-0.094
3,35,1.004,-0.055,-0.109
3,35,0.984,-0.063,-0.145
3,35,1,0.008,-0.145
3,35,1,-0.059,-0.113
3,35,0.965,-0.059,-0.137
3,35,1.004,-0.02,-0.121
3,35,1.027,0.063,-0.113
3,35,0.988,-0.039,-0.141
3,35,0.996,-0.02,-0.121
3,35,1.023,0.07,-0.105
3,35,0.973,-0.031,-0.141
3,35,0.992,-0.023,-0.109
3,35,1,0.059,-0.094
3,35,0.969,-0.07,-0.137
3,35,0.992,-0.023,-0.109
3,35,1.047,0.051,-0.113
3,35,0.969,-0.09,-0.148
3,35,0.977,-0.016,-0.102
3,35,1.051,-0.035,-0.121
3,35,0.977,-0.074,-0.145
3,35,0.965,0.094,-0.125
3,35,1.008,0.063,-0.117
3,35,0.957,0.109,-0.141
3,35,1.047,0.012,-0.113
3,35,0.973,-0.027,-0.152
3,35,0.961,-0.012,-0.098
3,35,1.008,0.074,-0.117
3,35,0.977,-0.02,-0.156
3,35,1,0,-0.117
3,35,0.992,-0.098,-0.117
3,35,0.965,-0.016,-0.145
3,35,1.008,-0.02,-0.117
3,35,1.031,0.074,-0.105
3,35,0.984,-0.012,-0.148
3,35,1,-0.027,-0.125
3,35,1.031,0.078,-0.094
3,35,0.984,-0.004,-0.148
3,35,1,-0.027,-0.117
3,35,1.008,0.066,-0.09
3,35,0.973,-0.051,-0.137
3,35,1.004,-0.023,-0.113
3,35,1.055,0.059,-0.113
3,35,0.973,-0.043,-0.152
3,35,0.98,-0.016,-0.105
3,35,1.047,-0.023,-0.113
3,35,0.969,-0.039,-0.152
3,35,0.969,0.098,-0.117
3,35,1,0.078,-0.117
3,35,0.953,0.094,-0.137
3,35,1.043,0.008,-0.109
3,35,0.973,0.02,-0.164
3,35,0.977,0,-0.094
3,35,0.957,0.059,-0.121
3,35,1.02,0.02,-0.125
3,35,0.945,-0.039,-0.117
3,35,0.984,0.07,-0.156
3,35,1.004,0.016,-0.094
3,35,0.961,0.09,-0.133
3,35,1.039,0.043,-0.133
3,35,0.969,-0.043,-0.129
3,35,0.992,-0.008,-0.109
3,35,1.023,0.043,-0.117
3,35,0.961,-0.094,-0.125
3,35,0.988,0.004,-0.113
3,35,1,-0.035,-0.102
3,35,0.953,0.121,-0.141
3,35,1.02,0.055,-0.113
3,35,1.008,-0.066,-0.121
3,35,0.988,0.121,-0.125
3,35,1.027,-0.059,-0.113
3,35,0.969,-0.07,-0.148
3,35,1.004,-0.004,-0.141
3,35,1.035,0,-0.117
3,35,0.992,-0.074,-0.148
3,35,1,-0.008,-0.129
3,35,1.004,0.066,-0.113
3,35,0.98,-0.066,-0.156
3,35,1.016,0.016,-0.125
3,35,0.984,-0.059,-0.094
3,35,0.988,-0.063,-0.137
3,35,0.969,-0.02,-0.109
3,35,1.035,0.07,-0.117
3,35,0.957,-0.051,-0.152
3,35,0.992,-0.02,-0.105
3,35,1.047,0.059,-0.125
3,35,0.973,-0.031,-0.137
3,35,0.996,-0.02,-0.117
3,35,1.035,0.063,-0.117
3,35,0.961,-0.074,-0.125
3,35,0.996,-0.02,-0.113
3,35,1.047,0.051,-0.105
3,35,0.965,0.121,-0.152
3,35,1.023,0.07,-0.113
3,35,1,-0.047,-0.129
3,35,0.996,0.125,-0.113
3,35,1.016,-0.09,-0.113
3,35,0.957,-0.02,-0.152
3,35,1.016,-0.012,-0.137
3,35,1.035,0,-0.109
3,35,0.984,-0.023,-0.152
3,35,1.012,-0.008,-0.125
3,35,0.996,0.082,-0.113
3,35,0.973,-0.02,-0.156
3,35,1.02,0.004,-0.125
3,35,0.984,-0.105,-0.102
3,35,0.977,-0.016,-0.145
3,35,0.961,-0.027,-0.113
3,35,1.039,0.09,-0.117
3,35,0.961,-0.02,-0.152
3,35,1.008,-0.016,-0.113
3,35,1.043,0.07,-0.121
3,35,0.984,0,-0.148
3,35,1.031,0.082,-0.098
3,35,0.984,0.031,-0.148
3,35,1.004,-0.004,-0.121
3,35,0.984,-0.117,-0.098
3,35,0.973,0.027,-0.148
3,35,1.004,-0.004,-0.109
3,35,1.008,-0.098,-0.098
3,35,0.992,-0.023,-0.129
3,35,1.012,0.086,-0.109
3,35,1,-0.102,-0.109
3,35,0.957,0.047,-0.133
3,35,1.023,0.012,-0.129
3,35,1.031,0.031,-0.117
3,35,1.012,0.027,-0.121
3,35,1.008,-0.094,-0.129
3,35,0.98,0.078,-0.141
3,35,1.008,0,-0.094
3,35,1.012,0.07,-0.137
3,35,1.023,0.055,-0.113
3,35,0.957,-0.047,-0.133
3,35,0.996,-0.012,-0.117
3,35,1.016,0.059,-0.109
3,35,0.973,-0.039,-0.145
3,35,0.992,-0.02,-0.109
3,35,1.008,0.051,-0.094
3,35,0.965,0.09,-0.125
3,35,1.035,0.074,-0.109
3,35,0.965,-0.02,-0.133
3,35,1.004,0.129,-0.113
3,35,0.992,-0.082,-0.105
3,35,1.004,-0.051,-0.141
3,35,1.008,-0.016,-0.121
3,35,1.012,0.059,-0.121
3,35,0.988,-0.047,-0.156
3,35,0.98,-0.023,-0.109
3,35,1.039,0.012,-0.109
3,35,0.973,-0.039,-0.148
3,35,0.969,-0.012,-0.094
3,35,1.004,0.07,-0.125
3,35,0.98,-0.035,-0.152
3,35,1,0.004,-0.105
3,35,1.004,-0.09,-0.121
3,35,0.957,-0.035,-0.141
3,35,1.004,-0.043,-0.129
3,35,1.035,0.074,-0.109
3,35,0.957,-0.02,-0.148
3,35,1,-0.023,-0.117
3,35,1.027,0.074,-0.102
3,35,0.973,-0.016,-0.145
3,35,1,-0.031,-0.117
3,35,1.012,0.066,-0.094
3,35,0.977,0.082,-0.125
3,35,1.031,0.078,-0.109
3,35,0.969,0.02,-0.133
3,35,1.008,-0.02,-0.125
3,35,0.984,-0.105,-0.113
3,35,1.008,-0.027,-0.137
3,35,1.02,-0.012,-0.113
3,35,1.016,0.059,-0.102
3,35,0.984,0,-0.152
3,35,1.02,-0.012,-0.109
3,35,0.973,-0.027,-0.129
3,35,0.969,0.008,-0.148
3,35,0.984,0,-0.09
3,35,0.965,0.047,-0.145
3,35,1.016,0.012,-0.125
3,35,0.957,-0.055,-0.117
3,35,0.992,0.043,-0.156
3,35,1.012,0.023,-0.094
3,35,0.965,0.074,-0.129
3,35,1.039,0.031,-0.129
3,35,0.949,0.102,-0.133
3,35,1.023,0.059,-0.113
3,35,1,-0.059,-0.148
3,35,0.992,0.078,-0.113
3,35,1.008,-0.051,-0.105
3,35,0.984,-0.047,-0.141
3,35,0.984,-0.008,-0.125
3,35,1.02,0.051,-0.117
3,35,1.008,-0.063,-0.121
3,35,0.988,-0.016,-0.129
3,35,1.023,0.059,-0.113
3,35,0.973,-0.086,-0.141
3,35,1.008,0,-0.117
3,35,0.969,-0.023,-0.113
3,35,0.996,-0.086,-0.152
3,35,0.996,-0.004,-0.125
3,35,0.992,0.055,-0.117
3,35,0.965,-0.086,-0.148
3,35,1.012,0.02,-0.117
3,35,0.992,-0.031,-0.09
3,35,0.973,-0.074,-0.141
3,35,0.977,-0.039,-0.102
3,35,1.035,0.051,-0.121
3,35,0.961,0.078,-0.148
3,35,1.031,0.086,-0.109
3,35,0.988,-0.039,-0.148
3,35,1.051,0.098,-0.125
3,35,0.988,-0.074,-0.105
3,35,1,-0.031,-0.148
3,35,1,0.086,-0.109
3,35,1.008,-0.078,-0.113
3,35,0.977,-0.02,-0.148
3,35,0.988,-0.02,-0.117
3,35,1.031,0.063,-0.113
3,35,1.004,-0.059,-0.121
3,35,0.996,-0.023,-0.117
3,35,1.023,0.066,-0.105
3,35,0.969,-0.055,-0.152
3,35,1.012,-0.012,-0.125
3,35,1.027,0.008,-0.105
3,35,0.992,-0.047,-0.152
3,35,1.004,-0.012,-0.121
3,35,0.996,0.074,-0.121
3,35,0.973,-0.059,-0.152
3,35,1.008,0.008,-0.117
3,35,0.984,-0.074,-0.102
3,35,0.969,-0.047,-0.148
3,35,0.973,-0.043,-0.117
3,35,1.039,0.074,-0.109
3,35,0.961,0.078,-0.152
3,35,1.035,0.09,-0.094
3,35,0.977,-0.004,-0.148
3,35,1.047,0.098,-0.117
3,35,0.98,-0.105,-0.109
3,35,0.984,0.008,-0.148
3,35,1.004,-0.02,-0.121
3,35,0.996,-0.109,-0.121
3,35,0.973,-0.004,-0.141
3,35,0.996,-0.016,-0.105
3,35,1.027,0.07,-0.113
3,35,1,-0.047,-0.117
3,35,1,-0.02,-0.117
3,35,1.031,0.074,-0.113
3,35,0.965,-0.012,-0.141
3,35,1.016,-0.012,-0.125
3,35,1.023,0.008,-0.105
3,35,0.98,-0.016,-0.152
3,35,1.008,-0.012,-0.121
3,35,1,0.078,-0.113
3,35,0.969,-0.012,-0.156
3,35,1.016,0.004,-0.117
3,35,0.984,-0.098,-0.109
3,35,0.98,-0.008,-0.148
3,35,0.965,-0.043,-0.113
3,35,1.047,0.082,-0.121
3,35,0.965,0.066,-0.156
3,35,1.023,0.082,-0.098
3,35,0.969,0.031,-0.141
3,35,1.043,-0.07,-0.105
3,35,0.988,-0.113,-0.094
3,35,0.988,0.039,-0.156
3,35,1.008,-0.008,-0.121
3,35,1,-0.117,-0.129
3,35,0.973,0.031,-0.145
3,35,1.008,-0.004,-0.125
3,35,1.004,-0.094,-0.129
3,35,0.992,-0.027,-0.125
3,35,1.008,0,-0.102
3,35,1.008,-0.102,-0.113
3,35,0.949,0.039,-0.141
3,35,1.012,0,-0.129
3,35,1.016,0.055,-0.141
3,35,1.012,0.02,-0.121
3,35,1.02,-0.094,-0.129
3,35,0.984,0.02,-0.133
3,35,1,0.008,-0.09
3,35,1,0.094,-0.145
3,35,1.023,0.047,-0.113
3,35,0.961,0.074,-0.141
3,35,1.035,0.074,-0.117
3,35,0.98,-0.047,-0.137
3,35,1.043,0.109,-0.121
3,35,1.004,-0.082,-0.117
3,35,0.949,-0.031,-0.125
3,35,1.004,-0.02,-0.121
3,35,1.031,0.066,-0.109
3,35,0.973,-0.02,-0.129
3,35,1.004,-0.031,-0.121
3,35,1.016,0.07,-0.094
3,35,1.012,-0.051,-0.133
3,35,1.008,-0.016,-0.121
3,35,1.012,0.059,-0.113
3,35,0.988,-0.063,-0.152
3,35,0.98,-0.02,-0.102
3,35,1.039,0.016,-0.113
3,35,0.973,-0.063,-0.16
3,35,0.965,0,-0.086
3,35,1.008,-0.047,-0.109
3,35,0.969,-0.059,-0.145
3,35,1.004,0.008,-0.105
3,35,1.004,-0.063,-0.117
3,35,0.957,0.098,-0.141
3,35,1.004,0.078,-0.133
3,35,0.984,-0.016,-0.152
3,35,1.004,0.074,-0.109
3,35,0.996,-0.09,-0.125
3,35,0.965,-0.02,-0.145
3,35,1.051,0.094,-0.121
3,35,1.004,-0.105,-0.117
3,35,0.93,-0.008,-0.121
3,35,1.012,-0.016,-0.113
3,35,1.031,0.074,-0.109
3,35,0.969,0,-0.133
3,35,1.043,-0.027,-0.125
3,35,0.984,-0.09,-0.105
3,35,1.008,-0.027,-0.137
3,35,1.008,-0.02,-0.121
3,35,1.008,0.055,-0.109
3,35,0.988,-0.031,-0.156
3,35,0.992,-0.023,-0.113
3,35,1.023,0.02,-0.098
3,35,0.973,-0.039,-0.145
3,35,0.965,0,-0.09
3,35,1.004,-0.07,-0.109
3,35,0.977,-0.035,-0.141
3,35,1.004,0.004,-0.109
3,35,1,-0.086,-0.121
3,35,0.961,0.09,-0.137
3,35,1.004,0.082,-0.133
3,35,0.98,0.008,-0.16
3,35,0.996,0.027,-0.125
3,35,0.973,-0.109,-0.125
3,35,0.969,0.063,-0.113
3,35,0.957,0.063,-0.125
3,35,0.988,0.059,-0.156
3,35,1.023,-0.012,-0.113
3,35,0.992,-0.117,-0.125
3,35,0.98,0.047,-0.148
3,35,0.949,0.039,-0.117
3,35,0.965,0.094,-0.137
3,35,1.008,0.035,-0.113
3,35,0.949,-0.105,-0.137
3,35,0.996,0.02,-0.117
3,35,1.012,-0.027,-0.109
3,35,0.965,-0.113,-0.145
3,35,0.988,0.016,-0.121
3,35,0.996,0.008,-0.098
3,35,0.988,0.117,-0.125
3,35,1.031,-0.047,-0.117
3,35,0.965,-0.086,-0.141
3,35,0.988,0.094,-0.125
3,35,1.008,-0.008,-0.109
3,35,0.98,-0.09,-0.148
3,35,0.984,0.023,-0.125
3,35,0.988,-0.043,-0.094
3,35,1.004,-0.07,-0.148
3,35,1.031,0,-0.133
3,35,0.996,-0.043,-0.098
3,35,0.996,-0.066,-0.152
3,35,0.984,-0.008,-0.121
3,35,1.035,0.055,-0.117
3,35,0.969,-0.051,-0.133
3,35,0.988,-0.004,-0.105
3,35,1.027,0.047,-0.117
3,35,0.973,-0.035,-0.125
3,35,0.988,-0.012,-0.117
3,35,1.02,0.047,-0.109
3,35,0.949,-0.094,-0.137
3,35,1,0,-0.121
3,35,1.012,-0.035,-0.117
3,35,0.969,-0.098,-0.148
3,35,0.988,0,-0.117
3,35,1,-0.008,-0.098
3,35,0.957,0.121,-0.148
3,35,1.031,0.027,-0.105
3,35,0.961,-0.051,-0.148
3,35,0.992,0.102,-0.121
3,35,1.012,-0.027,-0.109
3,35,0.98,-0.055,-0.148
3,35,0.988,0.012,-0.121
3,35,0.988,-0.082,-0.105
3,35,0.988,-0.035,-0.156
3,35,1.02,-0.004,-0.125
3,35,1.027,0.078,-0.109
3,35,0.984,-0.035,-0.141
3,35,0.992,-0.012,-0.109
3,35,1.047,0.078,-0.117
3,35,0.957,-0.027,-0.133
3,35,0.992,-0.023,-0.113
3,35,1.035,0.07,-0.105
3,35,0.973,0.004,-0.137
3,35,1.035,0.086,-0.117
3,35,0.961,-0.016,-0.145
3,35,0.957,0.109,-0.105
3,35,1.004,0.074,-0.113
3,35,1.055,0.02,-0.098
3,35,1.02,0.07,-0.094
3,35,0.973,0.023,-0.129
3,35,1.016,0.004,-0.121
3,35,0.941,0.086,-0.125
3,35,0.992,0,-0.137
3,35,1,-0.113,-0.145
3,35,0.969,0.02,-0.148
3,35,1.016,0.004,-0.102
3,35,0.953,0.105,-0.125
3,35,1.027,-0.039,-0.105
3,35,0.988,-0.086,-0.16
3,35,0.934,0.086,-0.098
3,35,1.004,0.055,-0.133
3,35,0.969,0.109,-0.141
3,35,1.016,-0.016,-0.094
3,35,1.012,-0.043,-0.113
3,35,0.953,0.102,-0.113
3,35,1.02,0.082,-0.125
3,35,0.996,-0.039,-0.148
3,35,1.012,0,-0.121
3,35,1,-0.078,-0.117
3,35,0.988,-0.043,-0.148
3,35,0.977,-0.039,-0.117
3,35,1.047,0.078,-0.109
3,35,0.969,-0.035,-0.121
3,35,1.008,-0.02,-0.117
3,35,1.039,0.066,-0.113
3,35,0.996,-0.012,-0.121
3,35,1.012,-0.027,-0.129
3,35,1.02,0.066,-0.098
3,35,0.977,-0.059,-0.148
3,35,1.008,-0.016,-0.125
3,35,1.039,0.055,-0.109
3,35,0.98,-0.055,-0.164
3,35,0.984,-0.023,-0.113
3,35,1.043,-0.02,-0.113
3,35,0.984,-0.059,-0.156
3,35,0.93,0.102,-0.09
3,35,0.996,0.066,-0.121
3,35,0.969,0.098,-0.148
3,35,1.02,0.004,-0.098
3,35,0.984,-0.008,-0.156
3,35,1,-0.008,-0.102
3,35,1.012,0.078,-0.121
3,35,0.984,-0.012,-0.16
3,35,1.008,0.008,-0.117
3,35,1.004,-0.098,-0.113
3,35,0.98,-0.016,-0.148
3,35,0.984,-0.043,-0.117
3,35,1.047,0.086,-0.117
3,35,0.965,-0.016,-0.121
3,35,1.008,-0.02,-0.129
3,35,1.043,0.078,-0.117
3,35,0.973,0,-0.137
3,35,1.043,0.078,-0.121
3,35,0.965,0.039,-0.141
3,35,1.012,-0.004,-0.125
3,35,1.012,-0.113,-0.109
3,35,0.957,0.031,-0.141
3,35,1.012,-0.016,-0.133
3,35,1.004,-0.105,-0.102
3,35,1.02,-0.008,-0.113
3,35,1.016,0.102,-0.113
3,35,0.992,-0.098,-0.102
3,35,0.969,0.008,-0.152
3,35,1.004,-0.008,-0.129
3,35,0.953,-0.031,-0.098
3,35,0.984,0.012,-0.16
3,35,1.012,0,-0.109
3,35,0.957,0.051,-0.125
3,35,1.027,0.012,-0.133
3,35,0.984,-0.047,-0.125
3,35,0.988,0.035,-0.141
3,35,1.023,0.027,-0.105
3,35,0.957,0.066,-0.129
3,35,1.02,0.039,-0.121
3,35,0.953,-0.059,-0.141
3,35,0.98,0.008,-0.105
3,35,1.016,-0.012,-0.098
3,35,0.969,0.066,-0.125
3,35,1.023,0.066,-0.105
3,35,0.961,-0.047,-0.141
3,35,0.984,0.121,-0.125
3,35,0.992,-0.043,-0.09
3,35,1,0.004,-0.145
3,35,0.98,-0.016,-0.105
3,35,1.02,-0.035,-0.102
3,35,0.977,-0.094,-0.145
3,35,0.977,-0.004,-0.133
3,35,1.035,0.012,-0.105
3,35,0.969,-0.094,-0.137
3,35,0.988,0.004,-0.137
3,35,1.012,-0.016,-0.109
3,35,0.98,-0.094,-0.152
3,35,1.004,0.023,-0.129
3,35,1,-0.043,-0.109
3,35,0.961,-0.074,-0.141
3,35,1.051,-0.047,-0.098
3,35,1.016,0.051,-0.117
3,35,0.977,-0.066,-0.148
3,35,0.992,-0.012,-0.109
3,35,1.039,0.055,-0.117
3,35,0.957,-0.047,-0.148
3,35,0.984,-0.004,-0.105
3,35,1.02,0.039,-0.121
3,35,0.969,0.055,-0.125
3,35,1.027,0.078,-0.109
3,35,0.953,-0.035,-0.145
3,35,1,0.117,-0.109
3,35,1.004,-0.063,-0.098
3,35,0.965,0.035,-0.145
3,35,0.992,-0.027,-0.113
3,35,1.02,-0.055,-0.117
3,35,0.98,-0.059,-0.145
3,35,0.988,-0.012,-0.125
3,35,1.035,0.023,-0.109
3,35,0.965,-0.059,-0.137
3,35,0.992,-0.004,-0.125
3,35,0.977,0.063,-0.129
3,35,0.973,-0.07,-0.145
3,35,0.988,0.023,-0.125
3,35,0.992,-0.066,-0.094
3,35,0.973,-0.055,-0.156
3,35,1.035,-0.012,-0.117
3,35,1.027,0.066,-0.117
3,35,0.98,-0.051,-0.152
3,35,0.992,-0.012,-0.105
3,35,1.043,0.063,-0.121
3,35,0.98,-0.043,-0.137
3,35,0.984,-0.016,-0.109
3,35,1.035,0.055,-0.117
3,35,0.977,0.043,-0.133
3,35,1.035,0.082,-0.105
3,35,0.965,-0.035,-0.133
3,35,1,0.121,-0.113
3,35,0.996,-0.078,-0.109
3,35,0.949,0.031,-0.148
3,35,0.996,-0.027,-0.121
3,35,1.012,-0.063,-0.129
3,35,0.977,-0.047,-0.145
3,35,0.996,-0.023,-0.125
3,35,1.039,0.027,-0.105
3,35,0.965,-0.039,-0.145
3,35,0.988,-0.012,-0.113
3,35,0.957,0.059,-0.125
3,35,0.977,-0.039,-0.152
3,35,0.988,0.012,-0.121
3,35,0.992,-0.086,-0.109
3,35,0.98,-0.039,-0.164
3,35,0.996,0.008,-0.105
3,35,1,-0.082,-0.109
3,35,0.98,-0.035,-0.148
3,35,0.996,-0.008,-0.109
3,35,1.047,0.078,-0.117
3,35,0.984,0.086,-0.137
3,35,1.023,0.086,-0.094
3,35,0.98,-0.004,-0.145
3,35,0.992,0.02,-0.102
3,35,0.992,-0.109,-0.102
3,35,0.98,-0.02,-0.133
3,35,1.004,0.105,-0.109
3,35,1.004,-0.094,-0.121
3,35,0.965,0.027,-0.137
3,35,1.023,-0.023,-0.121
3,35,1.012,-0.082,-0.121
3,35,0.98,-0.023,-0.141
3,35,1.012,-0.008,-0.117
3,35,1.039,0.031,-0.102
3,35,0.965,-0.012,-0.145
3,35,1,-0.008,-0.125
3,35,0.957,0.039,-0.121
3,35,0.969,-0.016,-0.152
3,35,0.992,-0.004,-0.117
3,35,1.031,0.086,-0.117
3,35,0.98,-0.008,-0.16
3,35,1.004,0.008,-0.105
3,35,0.996,-0.105,-0.121
3,35,0.98,-0.012,-0.148
3,35,0.992,0.016,-0.113
3,35,1.004,-0.109,-0.121
3,35,0.984,-0.012,-0.133
3,35,1,-0.023,-0.121
3,35,1.039,0.074,-0.102
3,35,1.012,0.004,-0.141
3,35,1.031,0.09,-0.094
3,35,0.977,0.02,-0.141
3,35,1.012,-0.004,-0.109
3,35,0.996,-0.105,-0.137
3,35,0.965,0.035,-0.133
3,35,1.016,-0.012,-0.125
3,35,1,-0.09,-0.137
3,35,0.973,0.004,-0.129
3,35,1.027,0,-0.121
3,35,0.969,0.055,-0.145
3,35,1.008,0.016,-0.109
3,35,0.996,-0.094,-0.141
3,35,0.988,0.016,-0.121
3,35,1.008,0.02,-0.09
3,35,0.98,0.09,-0.137
3,35,1.031,0.059,-0.105
3,35,0.934,0.109,-0.129
3,35,1.012,0.066,-0.121
3,35,0.984,-0.039,-0.156
3,35,0.98,0.102,-0.113
3,35,1.008,-0.086,-0.117
3,35,0.969,-0.027,-0.141
3,35,1.008,0.039,-0.113
3,35,1.004,-0.078,-0.121
3,35,0.996,-0.031,-0.137
3,35,1,-0.031,-0.121
3,35,1.016,0.074,-0.098
3,35,0.988,-0.012,-0.152
3,35,1,-0.027,-0.117
3,35,1.004,0.063,-0.09
3,35,0.996,-0.059,-0.137
3,35,0.996,-0.023,-0.109
3,35,1.055,0.047,-0.109
3,35,0.973,-0.059,-0.148
3,35,0.984,-0.02,-0.113
3,35,1.035,-0.023,-0.117
3,35,0.969,-0.047,-0.09
3,35,0.965,0.098,-0.125
3,35,1.02,0.074,-0.121
3,35,0.961,-0.051,-0.145
3,35,1.004,0.004,-0.113
3,35,1,-0.086,-0.117
3,35,0.938,0.094,-0.137
3,35,1.008,0.078,-0.109
3,35,0.973,0.004,-0.148
3,35,1,0.004,-0.109
3,35,0.973,-0.117,-0.125
