,Unnamed: 0,Unnamed: 0.1,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
11544,11544,11544,11545,2014,6,25,0,55.0,76.0,2.0,22.0,500.0,126.0,26.6,994.1,16.2,0.0,2.0,1.2,Dingling
11545,11545,11545,11546,2014,6,25,1,61.0,92.0,2.0,20.0,500.0,122.0,25.3,993.9,16.4,0.0,5.0,1.1,Dingling
11546,11546,11546,11547,2014,6,25,2,65.0,86.0,3.0,21.0,600.0,119.0,24.6,993.8,16.3,0.0,2.0,0.8,Dingling
11547,11547,11547,11548,2014,6,25,3,75.0,110.0,7.0,21.0,900.0,127.0,23.7,993.6,16.5,0.0,7.0,1.0,Dingling
11548,11548,11548,11549,2014,6,25,4,77.0,104.0,5.0,21.0,900.0,91.0,22.9,993.7,16.9,0.0,8.0,0.6,Dingling
11549,11549,11549,11550,2014,6,25,5,82.0,101.0,5.0,21.0,1000.0,84.0,23.0,994.0,16.8,0.0,8.0,0.8,Dingling
11550,11550,11550,11551,2014,6,25,6,85.0,99.0,4.0,21.0,1000.0,68.0,23.9,994.5,17.4,0.0,8.0,1.1,Dingling
11551,11551,11551,11552,2014,6,25,7,82.0,98.0,3.0,22.0,1000.0,50.0,25.5,994.9,16.9,0.0,11.0,1.9,Dingling
11552,11552,11552,11553,2014,6,25,8,93.0,119.0,5.0,27.0,1100.0,51.0,26.4,994.6,16.6,0.0,1.0,1.5,Dingling
11553,11553,11553,11554,2014,6,25,9,88.0,87.0,13.0,27.0,1000.0,88.0,26.6,994.9,16.2,0.0,1.0,1.9,Dingling
11554,11554,11554,11555,2014,6,25,10,95.0,114.0,18.0,24.0,1100.0,112.0,27.6,995.0,17.2,0.0,11.0,1.6,Dingling
11555,11555,11555,11556,2014,6,25,11,93.0,114.0,19.0,29.0,1100.0,122.0,28.1,994.8,17.6,0.0,11.0,2.8,Dingling
11556,11556,11556,11557,2014,6,25,12,94.0,124.0,19.0,39.0,1100.0,128.0,27.8,994.7,17.6,0.0,1.0,1.3,Dingling
11557,11557,11557,11558,2014,6,25,13,114.0,145.0,17.0,43.0,1200.0,155.0,25.1,994.8,19.7,0.0,12.0,0.9,Dingling
11558,11558,11558,11559,2014,6,25,14,125.0,155.0,12.0,44.0,1200.0,155.0,24.6,993.9,20.1,0.7,11.0,2.2,Dingling
11559,11559,11559,11560,2014,6,25,15,134.0,129.0,5.0,34.0,1200.0,144.0,25.1,993.6,20.6,0.0,11.0,2.5,Dingling
11560,11560,11560,11561,2014,6,25,16,110.0,75.0,3.0,33.0,1000.0,149.0,24.2,994.1,19.9,0.0,11.0,2.0,Dingling
11561,11561,11561,11562,2014,6,25,17,121.0,96.0,4.0,27.0,1000.0,157.0,24.1,994.0,19.8,0.0,1.0,1.4,Dingling
11562,11562,11562,11563,2014,6,25,18,123.0,107.0,3.0,27.0,900.0,141.0,23.9,994.6,19.6,0.0,3.0,1.0,Dingling
11563,11563,11563,11564,2014,6,25,19,124.0,109.0,2.0,36.0,1000.0,121.0,23.5,994.3,19.6,0.0,11.0,1.1,Dingling
11564,11564,11564,11565,2014,6,25,20,129.0,105.0,2.0,34.0,1000.0,101.0,23.3,995.1,19.9,0.0,7.0,1.0,Dingling
11565,11565,11565,11566,2014,6,25,21,126.0,107.0,2.0,33.0,1000.0,71.0,22.8,995.6,19.8,0.0,7.0,0.9,Dingling
11566,11566,11566,11567,2014,6,25,22,127.0,99.0,2.0,22.0,1000.0,72.0,22.3,995.3,20.0,0.0,7.0,0.9,Dingling
11567,11567,11567,11568,2014,6,25,23,120.0,82.0,2.0,20.0,900.0,55.0,22.0,995.1,19.9,0.0,7.0,1.6,Dingling
11568,11568,11568,11569,2014,6,26,0,124.0,90.0,2.0,15.0,900.0,41.0,22.7,994.8,19.9,0.0,2.0,1.4,Dingling
11569,11569,11569,11570,2014,6,26,1,123.0,92.0,2.0,14.0,900.0,39.0,22.7,994.6,20.2,0.0,9.0,1.4,Dingling
11570,11570,11570,11571,2014,6,26,2,129.0,91.0,2.0,19.0,900.0,38.0,22.6,994.2,20.3,0.0,7.0,1.1,Dingling
11571,11571,11571,11572,2014,6,26,3,124.0,92.0,2.0,16.0,900.0,34.0,22.6,994.2,20.3,0.0,7.0,1.2,Dingling
11572,11572,11572,11573,2014,6,26,4,133.0,95.0,2.0,14.0,900.0,35.0,22.4,994.4,20.1,0.0,2.0,0.4,Dingling
11573,11573,11573,11574,2014,6,26,5,141.0,102.0,2.0,13.0,900.0,39.0,22.4,994.6,20.1,0.0,2.0,0.0,Dingling
11574,11574,11574,11575,2014,6,26,6,138.0,100.0,2.0,13.0,900.0,34.0,23.3,994.8,20.4,0.0,16.0,1.2,Dingling
11575,11575,11575,11576,2014,6,26,7,131.0,100.0,2.0,28.0,900.0,18.0,24.6,994.9,20.1,0.0,7.0,1.3,Dingling
11576,11576,11576,11577,2014,6,26,8,144.0,114.0,2.0,18.0,900.0,48.0,26.7,994.8,19.3,0.0,13.0,1.0,Dingling
11577,11577,11577,11578,2014,6,26,9,155.0,118.0,2.0,33.0,900.0,55.0,28.1,994.4,19.6,0.0,10.0,1.1,Dingling
11578,11578,11578,11579,2014,6,26,10,112.0,78.0,5.0,19.0,800.0,93.0,29.9,994.2,19.6,0.0,13.0,2.6,Dingling
11579,11579,11579,11580,2014,6,26,11,98.0,83.0,11.0,17.0,900.0,116.0,31.2,993.7,19.5,0.0,10.0,1.7,Dingling
11580,11580,11580,11581,2014,6,26,12,16.0,16.0,17.0,16.0,1000.0,345.0,32.1,993.0,19.0,0.0,9.0,1.3,Dingling
11581,11581,11581,11582,2014,6,26,13,76.0,66.0,16.0,14.0,900.0,162.0,33.8,992.2,17.9,0.0,12.0,2.8,Dingling
11582,11582,11582,11583,2014,6,26,14,55.0,44.0,10.0,12.0,700.0,174.0,30.5,992.4,16.9,0.0,15.0,3.8,Dingling
11583,11583,11583,11584,2014,6,26,15,38.0,26.0,6.0,10.0,500.0,157.0,33.3,991.8,19.0,0.0,13.0,1.6,Dingling
11584,11584,11584,11585,2014,6,26,16,14.0,15.0,2.0,6.0,300.0,118.0,32.2,991.9,19.5,0.0,1.0,3.1,Dingling
11585,11585,11585,11586,2014,6,26,17,18.0,26.0,5.0,6.0,400.0,141.0,31.7,992.1,18.7,0.0,1.0,2.2,Dingling
11586,11586,11586,11587,2014,6,26,18,41.0,90.0,3.0,14.0,500.0,191.0,31.1,993.3,18.5,0.0,3.0,2.1,Dingling
11587,11587,11587,11588,2014,6,26,19,56.0,87.0,2.0,18.0,600.0,208.0,30.4,994.2,17.8,0.0,1.0,2.2,Dingling
11588,11588,11588,11589,2014,6,26,20,59.0,100.0,2.0,26.0,700.0,177.0,29.0,995.3,18.5,0.0,12.0,0.3,Dingling
11589,11589,11589,11590,2014,6,26,21,52.0,71.0,2.0,19.0,600.0,164.0,27.5,996.0,18.8,0.0,8.0,1.2,Dingling
11590,11590,11590,11591,2014,6,26,22,46.0,57.0,2.0,17.0,500.0,128.0,26.7,996.5,15.7,0.0,7.0,1.3,Dingling
11591,11591,11591,11592,2014,6,26,23,16.0,5.0,2.0,9.0,300.0,90.0,26.5,996.9,13.6,0.0,15.0,0.9,Dingling
11592,11592,11592,11593,2014,6,27,0,11.0,13.0,2.0,10.0,200.0,77.0,26.2,997.1,13.0,0.0,4.0,2.0,Dingling
11593,11593,11593,11594,2014,6,27,1,4.0,5.0,2.0,4.0,200.0,94.0,27.0,997.0,12.2,0.0,4.0,2.2,Dingling
11594,11594,11594,11595,2014,6,27,2,3.0,10.0,2.0,7.0,200.0,82.0,26.0,997.3,12.1,0.0,4.0,1.9,Dingling
11595,11595,11595,11596,2014,6,27,3,6.0,18.0,2.0,16.0,200.0,57.0,25.5,997.6,12.0,0.0,7.0,1.7,Dingling
11596,11596,11596,11597,2014,6,27,4,6.0,8.0,2.0,5.0,200.0,74.0,25.0,998.4,11.9,0.0,4.0,1.4,Dingling
11597,11597,11597,11598,2014,6,27,5,8.0,11.0,2.0,3.0,200.0,75.0,24.8,998.7,12.4,0.0,8.0,1.5,Dingling
11598,11598,11598,11599,2014,6,27,6,8.0,16.0,2.0,3.0,200.0,72.0,27.0,999.3,12.2,0.0,15.0,0.8,Dingling
11599,11599,11599,11600,2014,6,27,7,11.0,36.0,2.0,3.0,200.0,67.0,29.1,999.6,12.1,0.0,4.0,3.1,Dingling
11600,11600,11600,11601,2014,6,27,8,7.0,20.0,2.0,4.0,200.0,69.0,30.3,999.6,9.8,0.0,8.0,3.6,Dingling
11601,11601,11601,11602,2014,6,27,9,11.0,8.0,2.0,4.0,200.0,77.0,30.8,999.6,9.1,0.0,4.0,2.7,Dingling
11602,11602,11602,11603,2014,6,27,10,11.0,9.0,2.0,3.0,200.0,85.0,31.7,999.2,9.3,0.0,8.0,4.0,Dingling
11603,11603,11603,11604,2014,6,27,11,8.0,12.0,2.0,3.0,200.0,91.0,32.9,998.4,9.0,0.0,8.0,2.6,Dingling
11604,11604,11604,11605,2014,6,27,12,4.0,5.0,2.0,4.0,200.0,95.0,33.6,997.7,8.3,0.0,7.0,3.3,Dingling
11605,11605,11605,11606,2014,6,27,13,,,,,,,34.6,997.2,7.6,0.0,7.0,3.0,Dingling
11606,11606,11606,11607,2014,6,27,14,,,2.0,4.0,300.0,109.0,35.0,996.6,7.1,0.0,8.0,3.6,Dingling
11607,11607,11607,11608,2014,6,27,15,,,,,,,34.9,996.2,5.3,0.0,4.0,2.4,Dingling
11608,11608,11608,11609,2014,6,27,16,,,2.0,5.0,200.0,106.0,34.6,996.1,6.0,0.0,7.0,1.8,Dingling
11609,11609,11609,11610,2014,6,27,17,3.0,9.0,2.0,6.0,200.0,108.0,33.7,996.1,5.3,0.0,15.0,2.1,Dingling
11610,11610,11610,11611,2014,6,27,18,3.0,19.0,2.0,7.0,200.0,108.0,32.5,996.4,9.3,0.0,3.0,1.9,Dingling
11611,11611,11611,11612,2014,6,27,19,4.0,25.0,2.0,6.0,200.0,96.0,30.5,997.0,9.9,0.0,6.0,1.1,Dingling
11612,11612,11612,11613,2014,6,27,20,3.0,26.0,2.0,12.0,200.0,71.0,27.8,997.6,9.6,0.0,4.0,0.9,Dingling
11613,11613,11613,11614,2014,6,27,21,9.0,18.0,2.0,12.0,200.0,73.0,26.8,998.1,9.6,0.0,6.0,1.0,Dingling
11614,11614,11614,11615,2014,6,27,22,11.0,31.0,2.0,15.0,200.0,64.0,24.5,998.0,9.6,0.0,4.0,1.4,Dingling
11615,11615,11615,11616,2014,6,27,23,6.0,15.0,2.0,11.0,200.0,61.0,23.2,998.3,10.3,0.0,7.0,1.8,Dingling
11616,11616,11616,11617,2014,6,28,0,7.0,19.0,2.0,11.0,200.0,63.0,22.9,998.2,10.0,0.0,4.0,2.4,Dingling
11617,11617,11617,11618,2014,6,28,1,11.0,23.0,2.0,13.0,300.0,62.0,22.4,997.8,9.9,0.0,7.0,1.2,Dingling
11618,11618,11618,11619,2014,6,28,2,10.0,14.0,2.0,11.0,300.0,69.0,24.0,997.6,8.4,0.0,8.0,1.3,Dingling
11619,11619,11619,11620,2014,6,28,3,6.0,14.0,2.0,11.0,200.0,65.0,24.2,997.9,7.8,0.0,7.0,2.4,Dingling
11620,11620,11620,11621,2014,6,28,4,6.0,16.0,2.0,10.0,200.0,71.0,24.8,998.2,7.4,0.0,6.0,1.5,Dingling
11621,11621,11621,11622,2014,6,28,5,11.0,26.0,3.0,10.0,200.0,71.0,24.9,998.2,8.0,0.0,7.0,1.6,Dingling
11622,11622,11622,11623,2014,6,28,6,11.0,26.0,3.0,11.0,200.0,73.0,27.5,998.2,8.9,0.0,4.0,2.7,Dingling
11623,11623,11623,11624,2014,6,28,7,6.0,30.0,6.0,12.0,300.0,72.0,29.4,998.3,9.0,0.0,5.0,3.3,Dingling
11624,11624,11624,11625,2014,6,28,8,7.0,34.0,7.0,11.0,300.0,72.0,30.9,998.0,9.2,0.0,7.0,4.8,Dingling
11625,11625,11625,11626,2014,6,28,9,11.0,29.0,12.0,13.0,300.0,75.0,32.7,997.6,10.1,0.0,4.0,2.4,Dingling
11626,11626,11626,11627,2014,6,28,10,14.0,28.0,10.0,11.0,300.0,84.0,33.9,997.3,9.9,0.0,8.0,3.8,Dingling
11627,11627,11627,11628,2014,6,28,11,10.0,24.0,9.0,8.0,300.0,92.0,35.2,996.8,9.6,0.0,7.0,2.9,Dingling
11628,11628,11628,11629,2014,6,28,12,13.0,14.0,3.0,5.0,300.0,96.0,36.0,995.8,9.5,0.0,8.0,2.6,Dingling
11629,11629,11629,11630,2014,6,28,13,14.0,12.0,2.0,6.0,200.0,102.0,36.8,995.2,9.4,0.0,8.0,4.0,Dingling
11630,11630,11630,11631,2014,6,28,14,14.0,15.0,2.0,5.0,200.0,108.0,37.0,994.6,8.8,0.0,6.0,1.5,Dingling
11631,11631,11631,11632,2014,6,28,15,11.0,12.0,2.0,5.0,200.0,110.0,37.4,994.1,9.9,0.0,8.0,1.4,Dingling
11632,11632,11632,11633,2014,6,28,16,8.0,13.0,2.0,6.0,200.0,110.0,37.2,993.9,9.7,0.0,14.0,2.1,Dingling
11633,11633,11633,11634,2014,6,28,17,11.0,27.0,2.0,6.0,200.0,119.0,35.3,994.2,11.0,0.0,1.0,3.0,Dingling
11634,11634,11634,11635,2014,6,28,18,9.0,41.0,2.0,9.0,300.0,123.0,33.5,994.7,13.0,0.0,1.0,2.3,Dingling
11635,11635,11635,11636,2014,6,28,19,12.0,51.0,2.0,11.0,300.0,131.0,31.6,995.4,13.4,0.0,6.0,0.5,Dingling
11636,11636,11636,11637,2014,6,28,20,13.0,31.0,2.0,7.0,300.0,115.0,30.3,996.3,12.7,0.0,5.0,1.6,Dingling
11637,11637,11637,11638,2014,6,28,21,15.0,31.0,2.0,7.0,300.0,96.0,28.0,996.9,13.5,0.0,7.0,0.8,Dingling
11638,11638,11638,11639,2014,6,28,22,15.0,32.0,2.0,8.0,300.0,83.0,27.8,996.9,13.3,0.0,8.0,0.8,Dingling
11639,11639,11639,11640,2014,6,28,23,13.0,27.0,2.0,10.0,300.0,77.0,27.1,996.9,13.1,0.0,4.0,0.9,Dingling
11640,11640,11640,11641,2014,6,29,0,13.0,21.0,2.0,9.0,300.0,75.0,25.7,997.1,13.2,0.0,7.0,1.9,Dingling
11641,11641,11641,11642,2014,6,29,1,12.0,23.0,2.0,8.0,300.0,74.0,24.5,997.4,13.4,0.0,5.0,0.7,Dingling
11642,11642,11642,11643,2014,6,29,2,13.0,24.0,2.0,10.0,300.0,66.0,23.1,997.1,13.8,0.0,7.0,2.0,Dingling
11643,11643,11643,11644,2014,6,29,3,15.0,34.0,2.0,23.0,300.0,48.0,22.9,997.2,13.4,0.0,7.0,1.8,Dingling
11644,11644,11644,11645,2014,6,29,4,19.0,28.0,2.0,14.0,300.0,49.0,22.5,997.6,13.3,0.0,7.0,1.4,Dingling
11645,11645,11645,11646,2014,6,29,5,17.0,32.0,2.0,15.0,300.0,46.0,23.1,997.8,13.6,0.0,8.0,1.1,Dingling
11646,11646,11646,11647,2014,6,29,6,18.0,45.0,2.0,15.0,300.0,51.0,26.7,997.9,14.1,0.0,3.0,1.0,Dingling
11647,11647,11647,11648,2014,6,29,7,18.0,53.0,2.0,18.0,300.0,53.0,27.8,998.2,15.5,0.0,10.0,0.5,Dingling
11648,11648,11648,11649,2014,6,29,8,18.0,66.0,3.0,23.0,400.0,66.0,29.4,998.3,15.5,0.0,11.0,1.7,Dingling
11649,11649,11649,11650,2014,6,29,9,25.0,71.0,2.0,30.0,400.0,78.0,30.4,998.3,15.3,0.0,12.0,1.5,Dingling
11650,11650,11650,11651,2014,6,29,10,34.0,91.0,2.0,39.0,500.0,99.0,32.2,997.8,13.9,0.0,2.0,1.7,Dingling
11651,11651,11651,11652,2014,6,29,11,35.0,105.0,3.0,59.0,500.0,99.0,32.5,997.6,14.6,0.0,10.0,2.3,Dingling
11652,11652,11652,11653,2014,6,29,12,27.0,68.0,2.0,25.0,400.0,155.0,32.7,997.2,13.8,0.0,10.0,1.7,Dingling
11653,11653,11653,11654,2014,6,29,13,23.0,63.0,3.0,11.0,400.0,175.0,33.5,996.8,14.1,0.0,9.0,1.7,Dingling
11654,11654,11654,11655,2014,6,29,14,26.0,40.0,6.0,11.0,500.0,195.0,33.5,996.2,14.1,0.0,10.0,2.5,Dingling
11655,11655,11655,11656,2014,6,29,15,26.0,68.0,10.0,14.0,800.0,215.0,33.3,995.7,13.9,0.0,11.0,1.2,Dingling
11656,11656,11656,11657,2014,6,29,16,44.0,104.0,14.0,24.0,1200.0,255.0,33.8,995.4,13.8,0.0,11.0,2.1,Dingling
11657,11657,11657,11658,2014,6,29,17,51.0,96.0,13.0,22.0,1200.0,259.0,33.2,995.2,15.7,0.0,11.0,1.5,Dingling
11658,11658,11658,11659,2014,6,29,18,55.0,107.0,11.0,25.0,1300.0,261.0,32.7,995.4,13.4,0.0,11.0,3.1,Dingling
11659,11659,11659,11660,2014,6,29,19,57.0,129.0,13.0,25.0,1500.0,274.0,31.7,995.8,13.9,0.0,11.0,1.5,Dingling
11660,11660,11660,11661,2014,6,29,20,64.0,132.0,8.0,24.0,1700.0,205.0,29.7,996.7,15.8,0.0,7.0,1.6,Dingling
11661,11661,11661,11662,2014,6,29,21,45.0,72.0,4.0,17.0,1100.0,169.0,28.4,997.1,16.3,0.0,4.0,0.8,Dingling
11662,11662,11662,11663,2014,6,29,22,42.0,78.0,4.0,16.0,1100.0,163.0,27.5,997.1,15.8,0.0,6.0,0.8,Dingling
11663,11663,11663,11664,2014,6,29,23,45.0,73.0,3.0,15.0,1100.0,150.0,26.7,997.3,16.3,0.0,7.0,1.1,Dingling
11664,11664,11664,11665,2014,6,30,0,47.0,82.0,3.0,16.0,1100.0,148.0,25.6,997.3,16.4,0.0,7.0,1.4,Dingling
11665,11665,11665,11666,2014,6,30,1,55.0,87.0,3.0,18.0,1200.0,145.0,25.4,997.1,16.5,0.0,8.0,1.0,Dingling
11666,11666,11666,11667,2014,6,30,2,53.0,88.0,3.0,17.0,1200.0,135.0,24.4,997.2,16.9,0.0,7.0,1.3,Dingling
11667,11667,11667,11668,2014,6,30,3,59.0,86.0,3.0,16.0,1300.0,130.0,23.9,997.5,16.9,0.0,7.0,0.2,Dingling
11668,11668,11668,11669,2014,6,30,4,68.0,100.0,5.0,16.0,1300.0,156.0,23.3,997.9,17.1,0.0,4.0,1.0,Dingling
11669,11669,11669,11670,2014,6,30,5,73.0,85.0,3.0,16.0,1300.0,127.0,23.9,997.9,17.2,0.0,14.0,0.7,Dingling
11670,11670,11670,11671,2014,6,30,6,72.0,100.0,2.0,21.0,1300.0,105.0,24.8,998.2,17.3,0.0,7.0,0.7,Dingling
11671,11671,11671,11672,2014,6,30,7,74.0,101.0,4.0,20.0,1300.0,117.0,26.6,998.2,17.4,0.0,7.0,1.3,Dingling
11672,11672,11672,11673,2014,6,30,8,74.0,126.0,8.0,17.0,1300.0,140.0,29.0,998.1,16.9,0.0,10.0,0.8,Dingling
11673,11673,11673,11674,2014,6,30,9,69.0,133.0,8.0,19.0,1200.0,153.0,30.3,997.9,16.7,0.0,2.0,1.3,Dingling
11674,11674,11674,11675,2014,6,30,10,67.0,113.0,10.0,18.0,1200.0,182.0,31.4,997.8,17.3,0.0,3.0,1.7,Dingling
11675,11675,11675,11676,2014,6,30,11,67.0,118.0,11.0,19.0,1200.0,215.0,32.5,997.3,17.9,0.0,10.0,3.1,Dingling
11676,11676,11676,11677,2014,6,30,12,,,11.0,18.0,1300.0,230.0,33.8,996.5,17.1,0.0,3.0,3.4,Dingling
11677,11677,11677,11678,2014,6,30,13,,,14.0,13.0,1100.0,237.0,34.7,995.8,17.0,0.0,11.0,3.4,Dingling
11678,11678,11678,11679,2014,6,30,14,46.0,136.0,18.0,17.0,1100.0,284.0,34.9,995.4,17.2,0.0,11.0,2.6,Dingling
11679,11679,11679,11680,2014,6,30,15,81.0,120.0,15.0,26.0,1200.0,340.0,34.1,995.1,12.4,0.0,10.0,3.0,Dingling
11680,11680,11680,11681,2014,6,30,16,108.0,172.0,19.0,31.0,1400.0,357.0,33.2,995.0,14.8,0.0,16.0,2.3,Dingling
11681,11681,11681,11682,2014,6,30,17,59.0,99.0,10.0,18.0,700.0,202.0,32.6,994.7,15.6,0.0,14.0,1.0,Dingling
11682,11682,11682,11683,2014,6,30,18,67.0,137.0,10.0,20.0,700.0,224.0,31.9,995.1,15.8,0.0,12.0,0.5,Dingling
11683,11683,11683,11684,2014,6,30,19,64.0,108.0,7.0,18.0,700.0,204.0,30.2,995.6,17.0,0.0,12.0,0.9,Dingling
11684,11684,11684,11685,2014,6,30,20,60.0,103.0,5.0,17.0,700.0,179.0,29.0,996.1,16.5,0.0,7.0,1.6,Dingling
11685,11685,11685,11686,2014,6,30,21,64.0,85.0,4.0,15.0,700.0,156.0,29.2,996.2,14.6,0.0,3.0,0.4,Dingling
11686,11686,11686,11687,2014,6,30,22,62.0,92.0,3.0,17.0,700.0,127.0,29.5,996.0,14.1,0.0,3.0,1.1,Dingling
11687,11687,11687,11688,2014,6,30,23,63.0,99.0,2.0,24.0,700.0,100.0,26.4,996.3,16.0,0.0,10.0,0.6,Dingling
11688,11688,11688,11689,2014,7,1,0,60.0,86.0,2.0,21.0,600.0,96.0,25.7,996.4,15.4,0.0,6.0,1.1,Dingling
11689,11689,11689,11690,2014,7,1,1,59.0,95.0,2.0,22.0,600.0,84.0,25.4,996.4,15.1,0.0,7.0,1.1,Dingling
11690,11690,11690,11691,2014,7,1,2,56.0,96.0,4.0,24.0,600.0,77.0,24.7,996.4,15.3,0.0,9.0,0.4,Dingling
11691,11691,11691,11692,2014,7,1,3,55.0,101.0,2.0,23.0,600.0,71.0,24.6,996.5,15.2,0.0,7.0,1.3,Dingling
11692,11692,11692,11693,2014,7,1,4,61.0,91.0,2.0,23.0,600.0,67.0,25.7,996.5,15.4,0.0,10.0,0.6,Dingling
11693,11693,11693,11694,2014,7,1,5,60.0,105.0,5.0,22.0,700.0,88.0,25.1,996.8,16.0,0.0,4.0,1.0,Dingling
11694,11694,11694,11695,2014,7,1,6,68.0,120.0,6.0,26.0,800.0,79.0,26.1,997.3,16.9,0.0,7.0,1.4,Dingling
11695,11695,11695,11696,2014,7,1,7,66.0,130.0,4.0,29.0,700.0,58.0,27.9,997.6,16.8,0.0,3.0,1.5,Dingling
11696,11696,11696,11697,2014,7,1,8,79.0,128.0,7.0,29.0,800.0,73.0,28.8,997.5,18.0,0.0,3.0,2.1,Dingling
11697,11697,11697,11698,2014,7,1,9,88.0,136.0,12.0,27.0,1000.0,107.0,29.6,997.2,18.4,0.0,11.0,1.9,Dingling
11698,11698,11698,11699,2014,7,1,10,101.0,145.0,19.0,28.0,1100.0,134.0,30.7,996.7,19.1,0.0,5.0,1.8,Dingling
11699,11699,11699,11700,2014,7,1,11,119.0,165.0,18.0,24.0,1000.0,169.0,31.2,996.0,18.5,0.0,3.0,1.7,Dingling
11700,11700,11700,11701,2014,7,1,12,135.0,174.0,24.0,29.0,1300.0,187.0,30.5,995.5,18.2,0.0,1.0,3.6,Dingling
11701,11701,11701,11702,2014,7,1,13,136.0,148.0,29.0,26.0,1200.0,210.0,31.7,994.9,18.7,0.0,11.0,3.2,Dingling
11702,11702,11702,11703,2014,7,1,14,141.0,163.0,36.0,31.0,1300.0,219.0,32.6,994.1,18.4,0.0,1.0,2.5,Dingling
11703,11703,11703,11704,2014,7,1,15,144.0,181.0,41.0,32.0,1200.0,246.0,31.9,993.6,18.1,0.0,3.0,2.7,Dingling
11704,11704,11704,11705,2014,7,1,16,148.0,168.0,35.0,28.0,1200.0,261.0,31.4,993.5,18.4,0.0,10.0,3.3,Dingling
11705,11705,11705,11706,2014,7,1,17,154.0,187.0,33.0,30.0,1300.0,284.0,30.8,993.0,18.9,0.0,9.0,3.0,Dingling
11706,11706,11706,11707,2014,7,1,18,153.0,179.0,32.0,30.0,1200.0,274.0,30.3,993.1,19.3,0.0,11.0,2.0,Dingling
11707,11707,11707,11708,2014,7,1,19,142.0,175.0,25.0,32.0,1100.0,235.0,29.0,992.8,21.2,0.1,9.0,1.9,Dingling
11708,11708,11708,11709,2014,7,1,20,151.0,199.0,22.0,33.0,1200.0,209.0,26.0,993.2,17.9,0.0,4.0,2.4,Dingling
11709,11709,11709,11710,2014,7,1,21,155.0,138.0,14.0,26.0,1100.0,192.0,22.9,995.5,20.1,0.0,1.0,4.9,Dingling
11710,11710,11710,11711,2014,7,1,22,24.0,14.0,3.0,10.0,600.0,163.0,22.0,996.2,20.3,0.9,3.0,1.3,Dingling
11711,11711,11711,11712,2014,7,1,23,35.0,54.0,2.0,10.0,600.0,142.0,21.5,996.3,20.1,3.7,1.0,1.2,Dingling
11712,11712,11712,11713,2014,7,2,0,33.0,43.0,2.0,10.0,700.0,124.0,21.6,995.8,20.4,0.9,12.0,1.0,Dingling
11713,11713,11713,11714,2014,7,2,1,27.0,5.0,2.0,7.0,700.0,132.0,21.2,995.7,19.8,0.0,9.0,1.7,Dingling
11714,11714,11714,11715,2014,7,2,2,24.0,19.0,2.0,7.0,700.0,124.0,21.2,995.4,19.8,0.0,12.0,0.7,Dingling
11715,11715,11715,11716,2014,7,2,3,26.0,22.0,2.0,9.0,700.0,86.0,21.2,994.9,19.5,0.0,14.0,0.7,Dingling
11716,11716,11716,11717,2014,7,2,4,26.0,22.0,2.0,12.0,700.0,68.0,21.2,994.4,19.7,0.0,14.0,1.2,Dingling
11717,11717,11717,11718,2014,7,2,5,44.0,34.0,2.0,27.0,700.0,62.0,21.5,994.7,19.4,0.0,12.0,1.0,Dingling
11718,11718,11718,11719,2014,7,2,6,39.0,38.0,2.0,19.0,700.0,57.0,22.0,994.9,19.9,0.0,11.0,2.0,Dingling
11719,11719,11719,11720,2014,7,2,7,46.0,28.0,2.0,22.0,700.0,67.0,22.1,995.1,19.6,0.0,11.0,1.1,Dingling
11720,11720,11720,11721,2014,7,2,8,46.0,35.0,2.0,23.0,700.0,84.0,22.3,995.1,19.5,0.0,1.0,1.5,Dingling
11721,11721,11721,11722,2014,7,2,9,52.0,47.0,2.0,24.0,700.0,85.0,22.5,995.2,19.9,0.0,10.0,1.3,Dingling
11722,11722,11722,11723,2014,7,2,10,46.0,37.0,2.0,18.0,700.0,99.0,21.9,995.1,20.0,0.0,1.0,1.8,Dingling
11723,11723,11723,11724,2014,7,2,11,37.0,34.0,2.0,16.0,700.0,105.0,23.1,994.8,20.2,0.0,2.0,0.5,Dingling
11724,11724,11724,11725,2014,7,2,12,24.0,28.0,2.0,13.0,600.0,119.0,23.7,994.3,20.0,0.0,10.0,1.1,Dingling
11725,11725,11725,11726,2014,7,2,13,30.0,34.0,2.0,14.0,600.0,127.0,24.5,993.8,20.0,0.0,9.0,1.1,Dingling
11726,11726,11726,11727,2014,7,2,14,39.0,32.0,2.0,18.0,700.0,116.0,24.8,993.4,20.3,0.0,3.0,1.1,Dingling
11727,11727,11727,11728,2014,7,2,15,51.0,41.0,2.0,17.0,700.0,130.0,25.0,993.2,20.0,0.0,2.0,1.4,Dingling
11728,11728,11728,11729,2014,7,2,16,61.0,46.0,2.0,16.0,800.0,137.0,25.2,992.1,20.2,0.0,3.0,1.6,Dingling
11729,11729,11729,11730,2014,7,2,17,76.0,54.0,2.0,17.0,800.0,131.0,24.9,992.8,20.4,0.0,3.0,1.9,Dingling
11730,11730,11730,11731,2014,7,2,18,76.0,52.0,2.0,18.0,800.0,149.0,24.7,993.0,20.8,0.0,3.0,2.7,Dingling
11731,11731,11731,11732,2014,7,2,19,69.0,51.0,2.0,16.0,800.0,116.0,24.6,993.5,20.9,0.0,3.0,1.5,Dingling
